new_tc_id,step_no,start_screen,precondition_data_state,precondition_ui_state,precondition_permission_state,target,target_parameter,action,action_parameter,result_screen,result_state
CHAT_NEW_0275,1,SCR_CHATROOM,STA_X_HAS_AT_LEAST_ONE_FRIEND / STA_X_CHATROOM_MEMBERS_UNDER_10,STA_CHATROOM_ENTERED / STA_X_MINIGAME_LIST_OPEN,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,당첨 뽑기 친구 선택 화면이 정상 노출됨
CHAT_NEW_0275,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,함께할 친구가 선택됨
CHAT_NEW_0275,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,함께할 친구 선택이 완료됨
CHAT_NEW_0275,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,"당첨자 수 화면으로 이동됨 — 좌측 상단 [<], 문구 ""전체 인원 중 당첨자 수는?"", (-) [N] 명 (+) (최소 1개~최대 인원 제한 없음), 당첨자 뽑기 이미지, 안내 문구 ""게임을 만들면 채팅방에 공유돼요"", [게임 시작하기] 노출됨"
CHAT_NEW_0276,1,SCR_CHATROOM,STA_X_TEN_OR_MORE_FRIENDS,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""winner_count"": ""10명 이상""}",VERIFY,해당없음,SCR_CHATROOM,당첨뽑기의 당첨자 수가 선택한 인원과 동일하게 선택됨 (당첨자 수 = 유저가 선택한 인원 수)
CHAT_NEW_0276,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,"구슬 그래픽 이미지는 최대 7개까지만 노출되며, 그 이상은 숫자만 증가함. 당첨뽑기 구슬은 위에서 아래로 떨어짐"
CHAT_NEW_0277,1,SCR_CHATROOM,해당없음,STA_CHATROOM_ENTERED / STA_X_LOTTERY_SETUP_DONE,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0277,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,해당없음,VERIFY,해당없음,SCR_CHATROOM,"- 채팅방에 게임 공유 카드가 노출됨
- 당첨뽑기 게임 시작 메시지 노출됨 — ""당첨뽑기 게임이 시작됐어요"", ""당첨 뽑기 시작! 지금 바로 당첨자 결과를 확인해 주세요."", [당첨 뽑기]"
CHAT_NEW_0278,1,SCR_CHATROOM,STA_X_LOTTERY_GAME_STARTED / STA_X_LOTTERY_PARTICIPANTS_UNDER_10,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,[전체 결과보기] 선택 후 당첨 뽑기 결과 화면으로 이동됨
CHAT_NEW_0278,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,"게임 결과 화면이 노출됨 — 프로필 이미지 및 프로필명, 당첨 결과, 친구 결과 리스트(프로필 명 [당첨]), [게임 다시하기] / [내 결과 공유하기]"
CHAT_NEW_0278,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""winner_count"": 9}",VERIFY,해당없음,SCR_CHATROOM,당첨뽑기의 당첨자 수는 선택한 인원과 동일하게 선택됨 (당첨자 수 = 유저가 선택한 인원 수)
CHAT_NEW_0278,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SCROLL,해당없음,SCR_CHATROOM,"친구 결과 리스트 영역까지 스크롤됨 — 게임 결과, 프로필 이미지 및 프로필 명, 당첨 결과 [당첨], 친구 결과 리스트(프로필 명 [당첨]), [게임 다시하기] / [내 결과 공유하기]가 노출됨"
CHAT_NEW_0279,1,SCR_CHATROOM,STA_X_LOTTERY_GAME_STARTED / STA_X_LOTTERY_PARTICIPANTS_OVER_10,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,[전체 결과보기] 선택 후 당첨 뽑기 결과 화면으로 이동됨
CHAT_NEW_0279,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,"게임 결과 화면이 노출됨 — 프로필 이미지 및 프로필명, 당첨 결과, 친구 결과 리스트(프로필 이미지 / 프로필 명 [꽝]), [게임 다시하기] / [내 결과 공유하기]"
CHAT_NEW_0279,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""winner_count"": 10}",VERIFY,해당없음,SCR_CHATROOM,당첨뽑기의 당첨자 수는 선택한 인원과 동일하게 선택됨 (당첨자 수 = 유저가 선택한 인원 수)
CHAT_NEW_0279,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SCROLL,해당없음,SCR_CHATROOM,"친구 결과 리스트 영역까지 전체 스크롤됨 — 게임 결과, 친구 리스트 [당첨] 또는 [꽝], [게임 다시하기] / [내 결과 공유하기]가 노출됨"
CHAT_NEW_0280,1,SCR_CHATROOM,해당없음,STA_CHATROOM_ENTERED / STA_X_MINIGAME_LIST_OPEN,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,포춘쿠키 결과 화면이 정상 노출됨
CHAT_NEW_0280,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,포춘 쿠키가 선택됨
CHAT_NEW_0280,3,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,해당없음,VERIFY,해당없음,SCR_CHATROOM,"포춘쿠키 결과 메시지 말풍선이 노출됨 — 포춘 쿠키 이미지와 함께 ""자신보다 상대방에게 맞추어 만남의 분위기를 바꿔보세요."", ""포춘쿠키 메시지가 도착했어요."", [포춘 쿠키 다시 뽑기]가 노출됨"
CHAT_NEW_0281,1,SCR_PLUS_MENU,해당없음,STA_CHATROOM_ENTERED,해당없음,TGT_CHATROOM_MENU_BUTTON,해당없음,TAP,해당없음,SCR_PLUS_MENU,플러스(+) 메뉴가 노출됨
CHAT_NEW_0281,2,SCR_PLUS_MENU,해당없음,해당없음,해당없음,해당없음,해당없음,SCROLL,해당없음,SCR_PLUS_MENU,영역 내 메뉴 탐색을 위한 인터랙션이 상하 스크롤 방식으로 동작함
CHAT_NEW_0281,3,SCR_PLUS_MENU,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,변경된 버티컬 서비스 아이콘으로 노출됨
CHAT_NEW_0281,4,SCR_PLUS_MENU,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,"채팅방 종류 별 정의한 순서별로 배치되며, 화면 사이즈에 맞춰 배열 개수가 달라짐"
CHAT_NEW_0281,5,SCR_PLUS_MENU,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,최대 2줄까지 노출 처리됨
CHAT_NEW_0282,1,SCR_CHATROOM,STA_ONE_ON_ONE_CHATROOM / STA_X_OVERSEAS_USER,STA_CHATROOM_ENTERED / STA_X_QUICK_RECORD_ENABLED,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,"간편녹음 버튼이 노출됨. 단, 키보드 노출 시 간편녹음 버튼은 숨김 처리됨"
CHAT_NEW_0283,1,SCR_PLUS_MENU,STA_ONE_ON_ONE_CHATROOM / STA_X_OVERSEAS_USER,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,"사진, 카메라, 통화, 지도, 파일, 톡클라우드, 연락처, 음성메시지, 예약메시지, 캡처, 일정 순으로 노출됨"
CHAT_NEW_0284,1,SCR_PLUS_MENU,STA_GROUP_CHATROOM / STA_X_OVERSEAS_USER,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,"사진, 카메라, 통화, 지도, 파일, 톡클라우드, 연락처, 음성메시지, 예약메시지, 캡처, 일정 순으로 노출됨"
CHAT_NEW_0285,1,SCR_PLUS_MENU,STA_SELF_CHATROOM / STA_X_OVERSEAS_USER,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_PLUS_MENU,"사진, 카메라, 지도, 공개투표, 파일, 톡클라우드, 연락처, 음성메시지, 예약메시지, 캡처, 일정 순으로 노출됨"
CHAT_NEW_0286,1,SCR_PLUS_MENU,STA_X_CHANNEL_CHATROOM / STA_X_OVERSEAS_USER,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_TALK_CLOUD,"사진, 카메라, 파일, 톡클라우드, 음성메시지, 캡처 순으로 노출됨"
CHAT_NEW_0287,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,TGT_CHATROOM_MENU_BUTTON,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,미디어/앨범 피커가 하프뷰로 정상 노출됨
CHAT_NEW_0287,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,앨범 하프뷰 영역이 정상 노출됨
CHAT_NEW_0287,3,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,"- 하프뷰(디폴트 바텀시트)로 앨범 영역이 노출됨
- 앨범 내비게이션 영역이 노출됨 ([X] 앨범 [전송])
- 사진·동영상 썸네일이 표시되며, 첫 번째 항목은 '카메라'
- GIF는 우측 하단에 GIF 표시, 동영상은 우측 하단에 재생시간(m:ss) 표시
- 편집 뷰어 실행 — Android: 좌측 하단 확대보기 선택 시 / iOS: 썸네일 선택 시
- 채팅방 내 미디어 전송 이력이 있는 경우 썸네일 상단에 노란 라인으로 공유 미디어 표시됨"
CHAT_NEW_0288,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_HALFVIEW_OPEN,해당없음,해당없음,"{""max_send_count"": 120}",SELECT,해당없음,SCR_MEDIA_PICKER,미디어/앨범 피커 하프뷰가 정상 노출됨
CHAT_NEW_0288,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,"- 선택 순서에 따라 미디어 수가 넘버링되고, 전송·편집 버튼이 활성화됨
- 상단에 선택된 미디어가 표시되고, 선택 해제 시 넘버링이 해제됨
- 121개 선택 시 ""미디어 전송은 한번에 120개까지 가능합니다."" 노출됨 (Android: 토스트 / iOS: 팝업)
- 선택한 개수가 전송 버튼 앞에 표시됨 ([X] 앨범 [N 전송])"
CHAT_NEW_0289,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_HALFVIEW_OPEN,해당없음,TGT_IMAGE_ITEM,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,미디어/앨범 피커 하프뷰가 정상 노출됨
CHAT_NEW_0289,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,"- 상세/편집뷰가 전체 풀뷰 형태로 노출됨
- 선택 취소 시 ""선택을 취소하면 편집한 내용과 설명이 삭제됩니다. [취소][확인]"" 팝업이 노출됨"
CHAT_NEW_0290,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_HALFVIEW_OPEN,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,"화질 설정 메뉴가 컨텍스트 형태로 노출됨 (사진: 저용량 / 일반 화질(default) / 원본, 동영상: 일반 화질(default) / 고화질)"
CHAT_NEW_0290,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,"{""photo_quality"": ""원본"", ""video_quality"": ""고화질""}",TAP,해당없음,SCR_MEDIA_PICKER,"미디어 전송 시 설정한 화질로 표시되며, 해당 화질이 전체 설정의 미디어 전송 품질 항목에도 반영됨"
CHAT_NEW_0291,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_HALFVIEW_OPEN,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_MEDIA_PICKER,하프뷰에서는 핸들러를 아래로 드래그해도 사진 피커가 닫히지 않고 유지됨
CHAT_NEW_0291,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,X 버튼 선택 시 앨범 피커는 닫히고 키보드가 열림 (하프뷰 동작과 동일)
CHAT_NEW_0291,3,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_MEDIA_PICKER,풀뷰로 확장됨 (Android: GNB까지 덮는 풀뷰 / iOS: GNB를 덮지 않는 풀뷰)
CHAT_NEW_0292,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_FULLVIEW_OPEN,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_MEDIA_PICKER,"- 사진·동영상 썸네일이 표시되며, 첫 번째 항목은 '카메라'
- 폴더별 콘텐츠 개수가 노출됨 (Android: 전체보기 / iOS: 최근 항목, only Android)
- GIF는 우측 하단에 GIF 표시, 동영상은 우측 하단에 재생시간(m:ss) 표시
- 편집 뷰어 실행 — Android: 좌측 하단 확대보기 선택 시 / iOS: 썸네일 선택 시
- 하단에 사진 묶어보내기 | 편집 | 더보기가 노출됨
- 하프뷰에서 선택한 미디어가 있으면 풀뷰 전환 시 유지됨"
CHAT_NEW_0293,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_FULLVIEW_OPEN,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,"컬렉션이 디바이스 앨범 기준 순서로 노출됨 (Android: 전체보기, 동영상 순 / iOS: 카메라 롤, 비디오 순)"
CHAT_NEW_0294,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_FULLVIEW_OPEN,해당없음,해당없음,"{""max_send_count"": 120}",SELECT,해당없음,SCR_MEDIA_PICKER,"선택 순서에 따라 미디어 수가 넘버링되고 전송·편집 버튼이 활성화 상태로 변경되며, 상단에 선택된 미디어가 표시됨. 선택 해제 시 넘버링이 해제되고, 121개 선택 시 ""미디어 전송은 한번에 120개까지 가능합니다."" 팝업이 노출됨"
CHAT_NEW_0294,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,선택한 개수가 전송 버튼 앞에 표시됨 ([X] 앨범 [N 전송])
CHAT_NEW_0294,3,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,풀뷰 상단에 선택한 사진 썸네일 목록이 표시됨 (하프뷰에서는 제공되지 않음)
CHAT_NEW_0295,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_ALBUM_PICKER_FULLVIEW_OPEN,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_MEDIA_PICKER,"풀뷰에서 핸들러를 아래로 드래그하면 하프뷰로 접히며, 선택 항목은 유지됨"
CHAT_NEW_0295,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,하프뷰에서 X 버튼 선택 시 사진 피커가 닫히고 키보드가 열림
CHAT_NEW_0295,3,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_MEDIA_PICKER,"하프뷰로 전환되며, 핸들러를 아래로 드래그해도 사진 피커가 닫히지 않고 유지됨"
CHAT_NEW_0296,1,SCR_MEDIA_PICKER,STA_X_MEDIA_SELECTED_IN_PICKER,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,편집기 위에 설명문구 입력창이 노출됨 (플레이스홀더: 간단한 설명을 입력해주세요.)
CHAT_NEW_0296,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,TGT_MESSAGE_INPUT,"{""max_length"": ""50자""}",INPUT,"{""value"": ""등록""}",SCR_MEDIA_PICKER,"- 미디어가 자동 선택됨
- 설명문구는 최대 50자까지 입력 가능하며, 이모지는 종류에 따라 글자 수가 상이함
- 멘션 입력 및 줄바꿈은 불가하며, 글자 사이·앞뒤 공백은 그대로 유지되어 전송됨"
CHAT_NEW_0297,1,SCR_MEDIA_PICKER,STA_X_MEDIA_SELECTED_IN_PICKER,STA_CHATROOM_ENTERED,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진""}",SELECT,해당없음,SCR_MEDIA_PICKER,"사진 편집기 화면으로 이동됨 (상단: 현재 미디어 순서/전체 개수 및 [전송] 버튼(iOS only), 미디어 영역: 사진 및 선택 UI 표시, 하단: 필터 | 자르기/회전 | 텍스트 | 스티커 | 그리기)"
CHAT_NEW_0298,1,SCR_MEDIA_PICKER,STA_X_MEDIA_SELECTED_IN_PICKER,STA_CHATROOM_ENTERED,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진""}",SELECT,해당없음,SCR_MEDIA_PICKER,"편집 내용이 사진 뷰어에 실시간 반영됨. 편집이 적용된 기능 우상단에 업데이트 마크가 노출되고, 편집 기능 실행 시 미디어가 선택됨"
CHAT_NEW_0298,2,SCR_MEDIA_PICKER,STA_X_PHOTO_EDITED,해당없음,해당없음,해당없음,해당없음,TAP,해당없음,SCR_MEDIA_PICKER,"편집한 사진이 채팅방으로 전송되며, 수신측에서도 편집된 내용이 확인됨"
CHAT_NEW_0299,1,SCR_MEDIA_PICKER,STA_X_MEDIA_SELECTED_IN_PICKER,STA_CHATROOM_ENTERED,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""GIF/Webp""}",SELECT,해당없음,SCR_MEDIA_PICKER,편집 기능이 미노출됨 (GIF/Webp는 편집 기능 미지원 대상)
CHAT_NEW_0300,1,SCR_MEDIA_PICKER,STA_X_MEDIA_SELECTED_IN_PICKER,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""media_type"": ""동영상""}",SELECT,해당없음,SCR_MEDIA_PICKER,"동영상 편집기 화면으로 이동됨 (상단: 현재 미디어 순서/전체 개수 및 [전송] 버튼(iOS only), 미디어 영역: 인코딩 예측 용량·동영상 및 선택 UI 표시, 동영상 재생/일시정지 가능, 하단: 자르기 | 필터 | 회전 | 음소거)"
CHAT_NEW_0301,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""media_type"": ""동영상""}",SELECT,해당없음,SCR_MEDIA_PICKER,"편집 내용이 동영상 뷰어에 실시간 반영됨. 편집이 적용된 기능 우상단에 업데이트 마크가 노출되고, 편집 기능 실행 시 미디어가 선택됨"
CHAT_NEW_0301,2,SCR_MEDIA_PICKER,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,해당없음,SCR_MEDIA_PICKER,"편집한 동영상이 채팅방으로 전송되며, 수신측에서도 편집된 내용이 확인됨"
CHAT_NEW_0302,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_MEDIA_PICKER,"- 화질 설정 메뉴가 노출됨 (사진: 저용량 / 일반 화질 / 원본(default), 동영상: 일반 화질 / 고화질(default))
- 미디어 전송 시 설정한 화질로 표시되며, 해당 화질이 전체 설정의 미디어 전송 품질 항목에도 반영됨"
CHAT_NEW_0303,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,해당없음,해당없음,TAP,해당없음,SCR_MEDIA_PICKER,"""최대 30장의 사진을 하나의 말풍선으로 묶어보낼 수 있습니다."" 문구가 표시됨 (Android: 토스트 / iOS: 팝업)"
CHAT_NEW_0304,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진""}",SELECT,해당없음,SCR_MEDIA_PICKER,채팅방 내 사진 말풍선으로 전송 완료됨
CHAT_NEW_0305,1,SCR_MEDIA_PICKER,STA_OS_ANDROID,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_OFF,해당없음,해당없음,"{""media_type"": ""사진""}",SELECT,"{""os"": ""Android""}",SCR_MEDIA_PICKER,채팅방 내 사진 말풍선으로 전송 완료됨 (사진 선택 순서에 따른 전송 순서 미보장)
CHAT_NEW_0305,2,SCR_MEDIA_PICKER,STA_OS_IOS,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_OFF,해당없음,해당없음,"{""media_type"": ""사진""}",SELECT,"{""os"": ""iOS""}",SCR_MEDIA_PICKER,채팅방 내 사진 말풍선으로 전송 완료됨 (선택 순서에 따라 전송 순서 보장됨)
CHAT_NEW_0306,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""media_type"": ""동영상""}",SELECT,해당없음,SCR_MEDIA_PICKER,채팅방 내 동영상 말풍선으로 개별 전송 완료됨 (인코딩 대기·압축·전송 처리 후 전송됨)
CHAT_NEW_0307,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_OFF,해당없음,해당없음,"{""media_type"": ""사진, 동영상""}",SELECT,해당없음,SCR_MEDIA_PICKER,채팅방 내 사진·동영상 말풍선이 개별로 전송 완료됨
CHAT_NEW_0308,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""사진""}",SELECT,해당없음,SCR_MEDIA_PICKER,"채팅방 내 묶음 말풍선으로 전송 완료되며, 사진 선택 순서에 따라 전송 순서가 보장됨"
CHAT_NEW_0309,1,SCR_MEDIA_PICKER,STA_OS_ANDROID,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""동영상""}",SELECT,"{""os"": ""Android""}",SCR_MEDIA_PICKER,"채팅방 내 동영상 말풍선으로 개별 전송 완료됨 (인코딩 대기·압축·전송 처리 후 전송되며, 선택 순서에 따른 전송 순서 미보장)"
CHAT_NEW_0309,2,SCR_MEDIA_PICKER,STA_OS_IOS,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""동영상""}",SELECT,"{""os"": ""iOS""}",SCR_MEDIA_PICKER,"채팅방 내 동영상 말풍선으로 개별 전송 완료됨 (인코딩 대기·압축·전송 처리 후 전송되며, 선택 순서에 따라 전송 순서 보장됨)"
CHAT_NEW_0310,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""사진, 동영상""}",SELECT,해당없음,SCR_MEDIA_PICKER,"채팅방 내 사진 말풍선은 묶어보내기로, 동영상 말풍선은 개별로 전송 완료됨"
CHAT_NEW_0311,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_MEDIA_PICKER,"설명 문구가 포함된 미디어가 전송되며, 말풍선에 설명 아이콘이 표시되고 상세 화면 진입 시 설명 문구가 표시됨"
CHAT_NEW_0312,1,SCR_MEDIA_PICKER,STA_NETWORK_CELLULAR,STA_CHATROOM_ENTERED / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""사진, 동영상"", ""media_size"": ""선택 컨텐츠 총 용량 50MB 이상(동영상은 인코딩 후 예측 용량 기준)""}",SELECT,해당없음,SCR_MEDIA_PICKER,"LTE 안내 팝업이 노출됨 — ""사용 중인 요금제에 따라 데이터 요금이 발생할 수 있습니다. 계속 진행하시겠습니까?"" ([예/확인]: LTE 설정 상태로 미디어 전송됨 / [취소]: 팝업 닫힘)"
CHAT_NEW_0313,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진"", ""media_size"": ""개별 20MB 이상""}",SELECT,해당없음,SCR_MEDIA_PICKER,파일 말풍선으로 전송됨
CHAT_NEW_0314,1,SCR_MEDIA_PICKER,해당없음,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL / STA_X_BUNDLE_SEND_ON,해당없음,해당없음,"{""media_type"": ""사진"", ""media_size"": ""20MB 미만 + 20MB 이상 혼합 다중""}",SELECT,해당없음,SCR_MEDIA_PICKER,"20MB 이상은 파일 말풍선으로, 나머지 사진은 묶음 말풍선으로 전송됨"
CHAT_NEW_0315,1,SCR_MEDIA_PICKER,STA_OS_ANDROID,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진"", ""media_size"": ""개별 300MB 이상""}",SELECT,"{""os"": ""Android""}",SCR_MEDIA_PICKER,"전송 불가 안내가 노출됨 — 일반채팅방: ""300MB 이상의 파일은 전송할 수 없습니다."" 토스트 / 채널·비밀채팅방: (일반사진) ""20MB 이상의 고용량 이미지는 전송할 수 없습니다."" / (GIF) ""20MB 이상의 GIF 파일은 전송할 수 없습니다."" 토스트"
CHAT_NEW_0315,2,SCR_MEDIA_PICKER,STA_OS_IOS,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL,해당없음,TGT_IMAGE_ITEM,"{""media_type"": ""사진"", ""media_size"": ""개별 300MB 이상""}",SELECT,"{""os"": ""iOS""}",SCR_MEDIA_PICKER,"전송 불가 팝업이 노출됨 — 일반채팅방: ""파일 사이즈 제한을 초과하는 항목은 전송시 제외 됩니다.(300MB) [확인]"" / 채널·비밀채팅방: ""파일 사이즈 제한을 초과하는 항목은 전송 시 제외됩니다. (사진 20MB, 동영상 300MB) [확인]"""
CHAT_NEW_0316,1,SCR_MEDIA_PICKER,STA_OS_ANDROID,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL,해당없음,해당없음,"{""media_type"": ""사진"", ""media_size"": ""300MB 미만 + 300MB 이상 혼합 다중""}",SELECT,"{""os"": ""Android""}",SCR_MEDIA_PICKER,전송 가능한 파일만 전송 처리됨 (전송 불가 토스트 메시지가 노출되며 선택 불가)
CHAT_NEW_0316,2,SCR_MEDIA_PICKER,STA_OS_IOS,STA_CHATROOM_ENTERED / STA_X_QUALITY_ORIGINAL,해당없음,해당없음,"{""media_type"": ""사진"", ""media_size"": ""300MB 미만 + 300MB 이상 혼합 다중""}",SELECT,"{""os"": ""iOS""}",SCR_MEDIA_PICKER,전송 가능한 파일만 전송 처리됨 (전송 불가 팝업 발생 후 해당 파일 제외하여 전송 처리)
CHAT_NEW_0317,1,SCR_MEDIA_PICKER,STA_OS_ANDROID,STA_CHATROOM_ENTERED / STA_X_QUALITY_HIGH,해당없음,해당없음,"{""media_type"": ""동영상"", ""media_size"": ""개별 300MB 이상""}",SELECT,"{""os"": ""Android""}",SCR_MEDIA_PICKER,"전송 불가 안내가 노출됨 — 일반채팅방·채널·비밀채팅방 모두 ""300MB 이상의 파일은 전송할 수 없습니다."" 토스트"
